SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,24-MAY-2016,30.8,30.85,28.8,29.25,14229,204,30.9
3IINFOTECH,24-MAY-2016,4.15,4.2,4.05,4.05,1034394,347,4.2
3MINDIA,24-MAY-2016,12900.0,13075.0,12858.0,12960.7,724,238,12979.95
549,24-MAY-2016,8.5,8.5,8.5,8.5,1,1,8.1
8KMILES,24-MAY-2016,1730.0,1735.65,1675.0,1685.2,28997,3751,1729.65
A2ZINFRA,24-MAY-2016,25.1,25.2,24.1,24.3,97698,841,25.25
AARTIDRUGS,24-MAY-2016,471.95,478.85,461.05,463.25,8625,467,474.9
AARTIIND,24-MAY-2016,497.7,511.0,496.0,506.35,11086,895,501.25
AARVEEDEN,24-MAY-2016,56.1,57.85,56.0,57.1,1520,38,56.65
ABAN,24-MAY-2016,193.05,195.0,188.3,190.2,862450,11954,196.65
ABB,24-MAY-2016,1220.25,1228.5,1185.4,1190.65,30106,3675,1219.6
ABBOTINDIA,24-MAY-2016,4590.0,4590.0,4480.0,4498.2,3100,547,4587.35
ABFRL,24-MAY-2016,149.95,151.0,145.05,146.1,227281,9349,148.75
ABGSHIP,24-MAY-2016,24.75,24.75,22.85,23.6,1234622,5392,24.75
ABIRLANUVO,24-MAY-2016,1005.9,1009.0,981.85,995.65,205912,12358,992.4
ACC,24-MAY-2016,1418.05,1450.0,1412.6,1446.15,219384,9651,1418.0
ACCELYA,24-MAY-2016,1091.0,1119.0,1078.05,1080.1,18379,391,1100.0
ACE,24-MAY-2016,40.5,41.45,39.5,39.9,57459,276,40.8
ACROPETAL,24-MAY-2016,2.5,2.6,2.45,2.55,31393,32,2.55
ADANIENT,24-MAY-2016,69.6,71.15,69.0,70.55,2174454,9287,69.7
ADANIPORTS,24-MAY-2016,180.95,181.5,177.1,180.85,3874787,38384,181.1
ADANIPOWER,24-MAY-2016,28.35,28.35,27.65,28.05,2874295,5230,28.0
ADANITRANS,24-MAY-2016,29.75,30.45,29.3,29.6,815017,1859,29.85
ADFFOODS,24-MAY-2016,87.1,89.2,87.1,88.75,47015,423,87.9
ADHUNIK,24-MAY-2016,7.4,7.55,7.3,7.4,19361,96,7.4
ADI,24-MAY-2016,281.15,294.0,281.15,285.55,1945,95,287.05
ADLABS,24-MAY-2016,82.9,85.55,80.45,82.5,370029,6047,82.4
ADORWELD,24-MAY-2016,287.0,287.0,282.0,283.75,1572,57,289.9
ADSL,24-MAY-2016,37.0,37.0,30.7,34.0,368270,2705,38.1
ADVANIHOTR,24-MAY-2016,50.0,52.75,50.0,51.0,9378,35,50.1
ADVANTA,24-MAY-2016,581.6,586.65,577.3,579.45,2116,394,586.4
AEGISCHEM,24-MAY-2016,111.0,111.4,107.05,107.8,172886,1699,110.25
AFL,24-MAY-2016,52.65,55.45,52.15,52.15,21130,147,54.85
AGARIND,24-MAY-2016,118.6,118.6,109.5,110.85,7337,148,118.6
AGCNET,24-MAY-2016,64.65,65.7,62.6,63.0,3188,107,66.05
AGRODUTCH,24-MAY-2016,2.7,2.7,2.4,2.5,9523,16,2.55
AHLEAST,24-MAY-2016,155.0,155.0,144.0,145.55,278,37,150.65
AHLUCONT,24-MAY-2016,271.35,273.7,263.3,268.8,10015,187,270.5
AHLWEST,24-MAY-2016,126.0,133.9,122.15,122.45,204,25,130.0
AIAENG,24-MAY-2016,936.05,937.55,921.85,928.8,3512,537,930.85
AICHAMP,24-MAY-2016,27.0,27.0,27.0,27.0,1,1,25.9
AIFL,24-MAY-2016,249.1,254.0,249.0,252.0,30598,150,251.85
AIL,24-MAY-2016,615.9,630.0,610.0,621.25,12906,1343,610.45
AJANTPHARM,24-MAY-2016,1479.0,1500.0,1445.1,1463.95,213472,13143,1487.3
AJMERA,24-MAY-2016,157.35,158.95,151.25,156.4,77417,1235,155.95
AKSHOPTFBR,24-MAY-2016,15.0,15.1,14.15,14.35,593656,1200,14.95
AKZOINDIA,24-MAY-2016,1430.0,1432.0,1410.0,1420.95,4683,919,1428.15
ALANKIT,24-MAY-2016,109.5,112.9,109.5,110.95,369948,486,110.0
ALBK,24-MAY-2016,50.0,50.5,49.2,49.7,1501208,5353,50.25
ALCHEM,24-MAY-2016,21.2,21.95,21.15,21.75,976,37,21.35
ALEMBICLTD,24-MAY-2016,35.2,35.35,34.65,35.0,79331,539,35.15
ALICON,24-MAY-2016,341.15,346.8,330.0,331.65,5890,210,348.1
ALKALI,24-MAY-2016,42.5,43.45,42.5,42.75,1403,24,42.15
ALKEM,24-MAY-2016,1250.0,1251.8,1216.15,1225.8,41053,4563,1252.7
ALKYLAMINE,24-MAY-2016,311.5,318.95,311.5,315.85,1906,76,312.85
ALLCARGO,24-MAY-2016,159.5,160.0,153.2,155.5,124101,4562,159.2
ALLSEC,24-MAY-2016,200.0,200.0,185.1,185.95,41519,1204,198.5
