SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTALTRADES,PREVCLOSE
20MICRONS,21-SEP-2017,42.4,44.9,39.75,42.8,192727,1583,41.8
3IINFOTECH,21-SEP-2017,4.0,4.0,3.9,3.95,1234480,332,3.95
3MINDIA,21-SEP-2017,14749.95,14750.0,14325.05,14575.75,2337,377,14633.4
549,21-SEP-2017,15.55,15.55,15.55,15.55,1,1,15.5
63MOONS,21-SEP-2017,85.3,85.8,82.3,82.8,341675,2879,85.25
8KMILES,21-SEP-2017,392.8,393.0,386.0,388.75,71864,1687,388.95
A2ZINFRA,21-SEP-2017,36.65,43.95,35.75,42.8,13822667,22587,36.65
AARTIDRUGS,21-SEP-2017,530.05,540.0,528.25,535.6,9082,399,533.95
AARTIIND,21-SEP-2017,878.3,885.0,863.3,872.65,24576,3040,871.7
AARVEEDEN,21-SEP-2017,47.45,47.5,45.5,45.9,53560,293,47.65
ABAN,21-SEP-2017,189.4,190.85,183.5,184.5,1043295,10636,188.45
ABB,21-SEP-2017,1467.0,1480.0,1430.0,1448.35,42709,3967,1464.75
ABBOTINDIA,21-SEP-2017,4240.0,4264.0,4200.0,4252.25,1750,401,4225.85
ABCAPITAL,21-SEP-2017,196.2,197.5,190.6,195.45,3559653,27881,195.4
ABFRL,21-SEP-2017,170.4,173.65,167.0,167.45,394799,6285,169.35
ABGSHIP,21-SEP-2017,11.1,11.3,10.75,10.95,9212,47,11.05
ABMINTLTD,21-SEP-2017,48.0,48.0,47.4,47.5,1238,12,49.85
ACC,21-SEP-2017,1786.95,1789.3,1742.45,1749.8,581400,37771,1786.05
ACCELYA,21-SEP-2017,1509.0,1520.85,1483.05,1500.35,24281,1436,1510.75
ACCORD,21-SEP-2017,54.0,54.0,52.1,52.1,10000,5,52.8
ACE,21-SEP-2017,69.15,69.9,65.65,66.15,705446,6023,69.05
ACEINTEG,21-SEP-2017,28.05,30.05,28.05,30.05,12000,2,30.05
ADANIENT,21-SEP-2017,129.4,130.95,124.9,127.7,3041970,15496,129.4
ADANIPORTS,21-SEP-2017,407.0,414.7,406.0,410.2,4319190,38206,409.7
ADANIPOWER,21-SEP-2017,32.0,32.75,31.15,32.35,16761064,20144,32.35
ADANITRANS,21-SEP-2017,136.0,136.0,128.9,132.35,723474,9568,135.45
ADFFOODS,21-SEP-2017,258.85,268.8,248.55,261.65,775017,15118,260.65
ADHUNIK,21-SEP-2017,4.7,4.8,4.45,4.55,131438,595,4.7
ADLABS,21-SEP-2017,70.3,71.85,69.25,70.3,266493,1767,70.2
ADORWELD,21-SEP-2017,439.0,442.95,418.1,423.4,13629,621,434.4
ADSL,21-SEP-2017,22.6,22.7,22.1,22.3,13870,80,22.6
ADVANIHOTR,21-SEP-2017,60.2,63.7,58.7,61.1,44079,433,59.1
