SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,31-DEC-2018,42.2,42.75,41.5,42.2,28399
21STCENMGM,31-DEC-2018,24.6,24.6,24.25,24.25,64
3IINFOTECH,31-DEC-2018,3.65,3.7,3.6,3.6,777434
3MINDIA,31-DEC-2018,21298.1,21298.1,20750.0,20824.4,1088
3PLAND,31-DEC-2018,11.3,12.85,11.3,12.0,408
5PAISA,31-DEC-2018,239.0,245.65,239.0,245.65,5035
63MOONS,31-DEC-2018,101.4,101.4,98.3,98.8,226778
8KMILES,31-DEC-2018,144.85,148.3,140.0,140.95,239522
A2ZINFRA,31-DEC-2018,13.0,13.15,12.95,13.05,93888
AARON,31-DEC-2018,42.0,44.25,42.0,44.25,18000
AARTIDRUGS,31-DEC-2018,575.0,582.35,568.85,576.65,5703
AARTIIND,31-DEC-2018,1442.0,1449.9,1425.2,1443.7,21774
AARVEEDEN,31-DEC-2018,25.15,25.55,24.7,25.2,6617
AARVI,31-DEC-2018,41.6,41.6,41.6,41.6,2000
AAVAS,31-DEC-2018,835.0,863.2,820.0,857.5,137147
ABAN,31-DEC-2018,75.05,76.0,74.25,74.75,316609
ABB,31-DEC-2018,1315.0,1344.95,1305.9,1336.75,104257
ABBOTINDIA,31-DEC-2018,7540.0,7580.15,7472.55,7516.65,2140
ABCAPITAL,31-DEC-2018,100.3,101.05,98.8,100.0,1884090
ABFRL,31-DEC-2018,206.25,206.25,201.55,202.5,531390
ABGSHIP,31-DEC-2018,2.0,2.1,1.9,2.1,57811
ABMINTLTD,31-DEC-2018,16.45,16.45,16.45,16.45,328
ABSLNN50ET,31-DEC-2018,291.0,291.0,291.0,291.0,18
ACC,31-DEC-2018,1486.0,1511.9,1470.85,1508.1,791436
ACCELYA,31-DEC-2018,947.7,953.65,945.25,949.95,3711
ACE,31-DEC-2018,92.0,93.0,90.8,91.2,62501
ADANIENT,31-DEC-2018,162.85,164.2,160.2,161.0,3890636
ADANIGAS,31-DEC-2018,101.5,102.4,100.1,100.8,394322
ADANIGREEN,31-DEC-2018,41.75,42.3,41.7,41.85,211687
ADANIPORTS,31-DEC-2018,387.2,389.95,385.65,387.7,2062181
ADANIPOWER,31-DEC-2018,50.9,51.3,50.6,50.95,5589391
ADANITRANS,31-DEC-2018,198.0,201.7,197.35,198.4,127476
ADFFOODS,31-DEC-2018,261.15,273.35,261.15,269.65,67356
ADHUNIK,31-DEC-2018,2.25,2.25,2.1,2.15,34424
ADHUNIKIND,31-DEC-2018,45.95,47.0,44.55,46.2,16596
