SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,13-DEC-2017,53.9,58.9,53.0,55.65,412905
3IINFOTECH,13-DEC-2017,3.9,3.95,3.85,3.9,2381943
3MINDIA,13-DEC-2017,15250.0,16499.0,15250.0,16109.6,2803
5PAISA,13-DEC-2017,263.3,263.3,263.3,263.3,2564
63MOONS,13-DEC-2017,96.4,98.45,93.75,94.4,693072
8KMILES,13-DEC-2017,920.0,941.85,900.0,914.6,212170
A2ZINFRA,13-DEC-2017,37.3,38.8,37.3,37.75,1336518
AARTIDRUGS,13-DEC-2017,553.15,556.9,542.0,542.5,3652
AARTIIND,13-DEC-2017,908.0,916.0,893.65,903.25,17886
AARVEEDEN,13-DEC-2017,46.75,46.75,45.5,45.8,33153
AARVI,13-DEC-2017,110.0,110.0,110.0,110.0,2000
ABAN,13-DEC-2017,203.5,205.1,196.1,197.4,1937135
ABB,13-DEC-2017,1371.9,1406.9,1344.65,1356.3,31413
ABBOTINDIA,13-DEC-2017,5411.25,5600.0,5411.25,5513.5,5141
ABCAPITAL,13-DEC-2017,185.85,188.7,184.5,184.8,1886827
ABFRL,13-DEC-2017,170.95,173.05,166.05,169.2,1128334
ABGSHIP,13-DEC-2017,12.85,12.85,12.25,12.25,17804
ABMINTLTD,13-DEC-2017,38.0,38.0,38.0,38.0,49
ACC,13-DEC-2017,1707.5,1734.9,1696.1,1706.0,1168523
ACCELYA,13-DEC-2017,1447.45,1463.0,1441.0,1445.85,2076
ACCORD,13-DEC-2017,55.05,55.05,55.0,55.0,4000
ACE,13-DEC-2017,143.45,146.8,137.0,139.05,697246
ADANIENT,13-DEC-2017,150.0,153.4,146.2,147.5,7720271
ADANIPORTS,13-DEC-2017,401.8,402.25,391.9,394.0,5035855
ADANIPOWER,13-DEC-2017,34.95,35.75,33.75,34.1,19874996
ADANITRANS,13-DEC-2017,194.1,194.8,189.55,192.0,869756
ADFFOODS,13-DEC-2017,311.25,314.9,296.0,301.5,240592
ADHUNIK,13-DEC-2017,4.15,4.25,4.05,4.15,39172
ADHUNIKIND,13-DEC-2017,90.0,91.75,84.15,87.65,34296
ADLABS,13-DEC-2017,70.05,71.5,67.0,67.65,69376
ADORWELD,13-DEC-2017,493.05,497.0,470.0,473.0,17577
ADSL,13-DEC-2017,25.0,25.8,24.55,25.65,31840
ADVANIHOTR,13-DEC-2017,76.8,81.0,76.0,76.2,57875
ADVENZYMES,13-DEC-2017,282.0,284.4,280.0,281.4,129888
AEGISCHEM,13-DEC-2017,272.95,278.0,268.6,272.4,263929
AGARIND,13-DEC-2017,660.5,695.0,660.5,674.85,27068
AGCNET,13-DEC-2017,158.8,170.95,148.5,159.3,298148
AGLSL,13-DEC-2017,120.95,123.7,119.0,119.9,5175
