SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY
20MICRONS,12-SEP-2016,36.95,38.0,36.2,36.65,154505
3IINFOTECH,12-SEP-2016,5.65,5.85,5.4,5.55,6116506
3MINDIA,12-SEP-2016,13150.0,13225.0,13000.0,13093.35,415
8KMILES,12-SEP-2016,1906.25,1950.0,1881.15,1892.0,20460
A2ZINFRA,12-SEP-2016,37.45,38.6,37.0,37.5,481887
AARTIDRUGS,12-SEP-2016,475.55,480.0,471.5,473.25,6037
AARTIIND,12-SEP-2016,592.25,608.0,592.25,596.1,19825
AARVEEDEN,12-SEP-2016,73.9,73.9,72.0,72.9,6050
ABAN,12-SEP-2016,215.7,217.65,209.8,211.0,642802
ABB,12-SEP-2016,1185.0,1185.0,1150.0,1170.45,51140
ABBOTINDIA,12-SEP-2016,4643.8,4663.9,4600.0,4611.35,1572
ABFRL,12-SEP-2016,148.5,151.4,145.95,146.3,324270
ABGSHIP,12-SEP-2016,28.1,28.4,27.5,27.6,89988
ABIRLANUVO,12-SEP-2016,1352.1,1363.95,1330.1,1335.2,749605
ACC,12-SEP-2016,1640.0,1640.0,1570.25,1582.4,256445
ACCELYA,12-SEP-2016,1250.0,1269.0,1241.0,1246.1,3909
ACE,12-SEP-2016,43.6,43.8,42.15,42.55,130424
ADANIENT,12-SEP-2016,72.5,72.5,67.1,69.95,2346615
ADANIPORTS,12-SEP-2016,268.9,268.9,256.4,260.0,4089149
ADANIPOWER,12-SEP-2016,28.2,28.7,27.1,27.4,6097334
ADANITRANS,12-SEP-2016,40.1,40.1,39.25,39.65,663084
ADFFOODS,12-SEP-2016,122.05,126.95,119.55,125.45,76870
ADHUNIK,12-SEP-2016,7.95,8.0,7.7,7.9,55271
ADHUNIKIND,12-SEP-2016,108.0,108.05,103.25,104.35,27164
ADI,12-SEP-2016,394.0,394.0,375.05,377.7,5248
ADLABS,12-SEP-2016,78.45,79.7,77.5,78.25,62848
ADORWELD,12-SEP-2016,289.25,290.0,280.7,282.65,6200
ADSL,12-SEP-2016,29.05,29.9,29.0,29.3,102651
ADVANIHOTR,12-SEP-2016,53.25,54.45,52.75,54.45,1026
ADVENZYMES,12-SEP-2016,1390.0,1456.0,1375.0,1435.7,146945
AEGISCHEM,12-SEP-2016,150.0,152.75,148.1,149.9,1271850
AFL,12-SEP-2016,65.0,66.5,63.55,64.1,10867
AGARIND,12-SEP-2016,182.0,182.0,169.55,177.2,11101
AGCNET,12-SEP-2016,89.0,89.0,83.75,84.95,17997
AGRITECH,12-SEP-2016,28.8,31.2,28.8,28.8,4920
AGRODUTCH,12-SEP-2016,2.35,2.45,2.35,2.35,3663
AHLEAST,12-SEP-2016,193.0,199.9,186.15,193.0,1537
AHLUCONT,12-SEP-2016,308.0,308.0,297.85,298.65,29727
AHLWEST,12-SEP-2016,166.05,166.05,166.0,166.0,60
AIAENG,12-SEP-2016,1201.05,1215.1,1181.45,1186.55,14072
AIFL,12-SEP-2016,373.0,375.95,363.55,368.25,76419
AIL,12-SEP-2016,579.0,582.6,574.0,575.1,9190
AJANTPHARM,12-SEP-2016,1825.0,1920.45,1825.0,1909.75,95768
AJMERA,12-SEP-2016,146.5,146.65,143.0,143.9,60056
AKSHOPTFBR,12-SEP-2016,19.0,20.5,18.2,20.5,23157859
AKZOINDIA,12-SEP-2016,1656.0,1669.9,1594.0,1612.4,8030
ALANKIT,12-SEP-2016,138.4,138.45,132.2,135.5,30383
ALBERTDAVD,12-SEP-2016,300.0,306.1,298.0,305.15,2294
ALBK,12-SEP-2016,83.25,83.85,79.9,80.65,4235728
ALCHEM,12-SEP-2016,24.1,24.15,23.4,23.7,3906
ALEMBICLTD,12-SEP-2016,38.9,39.55,38.2,38.35,321429
ALICON,12-SEP-2016,299.75,322.35,299.75,319.35,8364
ALKALI,12-SEP-2016,55.5,57.25,54.85,55.4,3557
ALKEM,12-SEP-2016,1585.0,1624.95,1580.15,1616.35,36268
ALKYLAMINE,12-SEP-2016,310.05,312.0,310.0,311.95,2171
ALLCARGO,12-SEP-2016,188.85,195.0,186.0,187.8,328262
ALLSEC,12-SEP-2016,253.3,264.45,251.3,260.75,22467
ALMONDZ,12-SEP-2016,11.0,11.7,10.85,11.0,1720
ALOKTEXT,12-SEP-2016,3.55,3.55,3.4,3.5,3691381
ALPA,12-SEP-2016,31.7,33.55,31.7,32.1,9098
ALPHAGEO,12-SEP-2016,890.0,904.95,875.3,890.45,24621
ALPSINDUS,12-SEP-2016,6.85,7.1,6.4,6.55,374669
ALSTOMT&D,12-SEP-2016,325.9,327.5,320.9,322.6,54253
AMARAJABAT,12-SEP-2016,1014.7,1014.7,978.65,985.2,310980
AMBIKCO,12-SEP-2016,818.7,818.7,798.0,806.65,8541
AMBUJACEM,12-SEP-2016,269.1,269.85,259.0,259.85,1068330
AMDIND,12-SEP-2016,26.8,27.2,26.2,26.45,7356
AMRUTANJAN,12-SEP-2016,440.0,440.0,420.1,426.8,7498
AMTEKAUTO,12-SEP-2016,45.2,45.2,43.5,44.05,1225916
AMTL,12-SEP-2016,30.75,31.9,30.75,31.0,2501
ANANTRAJ,12-SEP-2016,59.7,60.3,57.0,57.3,1820379
ANDHRABANK,12-SEP-2016,60.65,61.15,58.6,58.75,2370916
ANDHRACEMT,12-SEP-2016,8.6,8.9,8.25,8.4,390268
ANDHRSUGAR,12-SEP-2016,218.0,218.75,210.1,211.45,122972
ANGIND,12-SEP-2016,12.3,12.5,11.9,12.1,21674
ANIKINDS,12-SEP-2016,28.0,28.85,28.0,28.0,4330
ANKITMETAL,12-SEP-2016,1.7,1.75,1.65,1.7,51229
ANSALAPI,12-SEP-2016,19.95,20.3,19.5,19.9,95752
ANSALHSG,12-SEP-2016,25.75,25.75,24.05,24.8,17294
ANTGRAPHIC,12-SEP-2016,0.8,0.8,0.8,0.8,5200
APARINDS,12-SEP-2016,559.0,559.0,535.35,539.9,8976
APCOTEXIND,12-SEP-2016,369.95,370.0,361.0,364.55,12217
APLAPOLLO,12-SEP-2016,920.0,935.0,917.0,923.8,5375
APLLTD,12-SEP-2016,625.0,649.8,616.2,627.25,84691
APOLLOHOSP,12-SEP-2016,1345.0,1349.9,1307.1,1312.95,206870
APOLLOTYRE,12-SEP-2016,209.8,210.0,201.8,203.7,1937247
APOLSINHOT,12-SEP-2016,309.0,309.0,300.0,305.0,59
APTECHT,12-SEP-2016,171.25,183.8,169.45,173.35,3204583
ARCHIDPLY,12-SEP-2016,50.1,50.5,48.95,49.25,33742
ARCHIES,12-SEP-2016,22.35,22.7,22.0,22.45,30949
ARCOTECH,12-SEP-2016,359.95,361.85,340.6,350.0,119137
ARIES,12-SEP-2016,104.0,106.0,102.15,104.4,21452
ARIHANT,12-SEP-2016,40.5,45.0,40.5,44.7,3480
ARMANFIN,12-SEP-2016,255.0,259.5,245.05,257.05,32679
AROGRANITE,12-SEP-2016,71.05,72.0,69.65,70.05,35652
ARROWGREEN,12-SEP-2016,416.0,417.0,410.1,413.25,6717
ARROWTEX,12-SEP-2016,36.0,37.35,34.45,36.65,19308
ARSHIYA,12-SEP-2016,29.0,29.0,26.6,27.0,83226
ARSSINFRA,12-SEP-2016,83.0,88.8,81.5,85.95,490484
ARVIND,12-SEP-2016,322.7,322.7,308.2,310.95,892212
ARVINFRA,12-SEP-2016,81.8,83.0,81.1,82.1,74729
ASAHIINDIA,12-SEP-2016,193.9,193.9,187.0,187.85,19098
ASAHISONG,12-SEP-2016,180.5,183.95,178.5,181.35,13379
ASAL,12-SEP-2016,56.0,58.0,53.7,56.45,6200
ASHAPURMIN,12-SEP-2016,61.0,61.45,60.0,60.8,29002
ASHIANA,12-SEP-2016,162.5,164.4,160.0,160.6,18694
ASHIMASYN,12-SEP-2016,16.8,16.95,16.15,16.5,71963
ASHOKA,12-SEP-2016,167.9,169.05,162.35,163.7,70708
ASHOKLEY,12-SEP-2016,85.25,85.4,83.25,83.45,10102310
ASIANHOTNR,12-SEP-2016,98.2,101.5,98.2,101.0,253
ASIANPAINT,12-SEP-2016,1156.35,1163.0,1137.0,1154.6,465079
ASIANTILES,12-SEP-2016,245.0,251.45,240.0,245.95,110004
ASIL,12-SEP-2016,0.7,0.7,0.7,0.7,500
ASPINWALL,12-SEP-2016,225.25,228.95,225.0,228.0,2330
ASSAMCO,12-SEP-2016,6.3,6.3,5.95,6.0,1262054
ASTEC,12-SEP-2016,417.8,417.8,398.6,405.4,72426
ASTRAL,12-SEP-2016,466.5,466.5,451.1,456.4,153216
ASTRAMICRO,12-SEP-2016,115.4,117.4,115.0,115.55,223935
ASTRAZEN,12-SEP-2016,1000.0,1013.0,980.1,994.9,6631
ATFL,12-SEP-2016,516.1,527.0,515.75,519.35,6194
ATLANTA,12-SEP-2016,63.8,66.75,63.8,64.95,410167
ATLASCYCLE,12-SEP-2016,261.25,269.5,251.5,252.8,45033
ATUL,12-SEP-2016,2117.0,2137.2,2043.0,2066.0,31226
ATULAUTO,12-SEP-2016,441.9,441.9,431.0,434.0,13997
AURIONPRO,12-SEP-2016,122.0,123.5,119.75,120.4,4402
AUROPHARMA,12-SEP-2016,792.0,798.0,779.6,782.35,1358801
AUSOMENT,12-SEP-2016,20.95,21.0,20.25,20.95,3307
AUSTRAL,12-SEP-2016,0.3,0.3,0.3,0.3,10601
AUTOAXLES,12-SEP-2016,754.0,757.75,716.25,731.4,44876
AUTOIND,12-SEP-2016,57.55,59.4,54.5,55.35,557044
AUTOLITIND,12-SEP-2016,61.0,72.2,60.0,64.9,547105
AVANTIFEED,12-SEP-2016,565.0,572.35,551.8,553.55,27950
AVTNPL,12-SEP-2016,29.7,30.15,29.5,29.9,55289
AXISBANK,12-SEP-2016,597.8,601.85,588.4,592.1,8471237
AXISCADES,12-SEP-2016,215.0,217.4,205.5,210.95,251388
AXISGOLD,12-SEP-2016,2831.0,2918.0,2831.0,2855.0,283
AYMSYNTEX,12-SEP-2016,82.0,86.5,80.65,84.35,33836
